Date,Country,Tonnes
2007-12,Fiji,0.02
2007-12,Aruba,3.11
2007-12,Suriname,1.24
2007-12,Malawi,0.4
2007-12,Mauritania,0.36
2007-12,Burundi,0.03
2007-12,Luxembourg,2.3
2007-12,Comoros,0.02
2007-12,Tajikistan,1.68
2007-12,Eritrea,0.0
2008-03,China,599.98
2008-03,Japan,765.22
2008-03,Russian Federation,457.0
2008-03,Saudi Arabia,322.9
2008-03,India,357.75
2008-03,"Taiwan, China",423.0
2008-03,South Korea,14.28
2008-03,Brazil,33.61
2008-03,Singapore,127.4
2008-03,Hong Kong SAR,2.08
2008-03,Algeria,173.64
2008-03,Malaysia,36.39
2008-03,Thailand,83.98
2008-03,Mexico,3.04
2008-03,Libya,143.82
2008-03,United Arab Emirates,0.0
2008-03,Turkey,116.1
2008-03,Poland,102.89
2008-03,United Kingdom,310.26
2008-03,United States of America,8133.46
2008-03,Nigeria,21.37
2008-03,Indonesia,73.09
2008-03,Norway,0.0
2008-03,France,2568.35
2008-03,Argentina,54.74
2008-03,Germany,3417.37
2008-03,Switzerland,1113.2
2008-03,Canada,3.39
2008-03,Romania,103.71
2008-03,Czech Republic,13.24
2008-03,Denmark,66.55
2008-03,Iraq,5.87
2008-03,Philippines,129.6
2008-03,Peru,34.68
2008-03,Ukraine,26.16
2008-03,Egypt,75.61
2008-03,Australia,79.84
2008-03,South Africa,124.32
2008-03,Italy,2451.84
2008-03,Sweden,146.6
2008-03,Hungary,3.08
2008-03,Morocco,22.02
2008-03,Colombia,6.86
2008-03,Venezuela,356.75
2008-03,Slovakia,35.12
2008-03,Bulgaria,39.82
2008-03,Chile,0.25
2008-03,Syrian Arab Republic,25.82
2008-03,Kazakhstan,67.39
2008-03,Kuwait,78.96
2008-03,Croatia,0.0
2008-03,Qatar,12.41
2008-03,Serbia,12.2
2008-03,Lebanon,286.83
2008-03,Spain,281.61
2008-03,Netherlands,621.44
2008-03,Pakistan,65.43
2008-03,Austria,279.99
2008-03,Belgium,227.58
2008-03,Oman,0.02
2008-03,Tunisia,6.78
2008-03,Yemen,1.56
2008-03,Finland,49.14
2008-03,Trinidad and Tobago,1.91
2008-03,Lithuania,5.79
2008-03,Latvia,7.74
2008-03,Jordan,14.13
2008-03,Bolivia,28.34
2008-03,Bosnia and Herzegovina,0.0
2008-03,Bangladesh,3.51
2008-03,Bahrain,4.67
2008-03,Uruguay,0.26
2008-03,Costa Rica,0.06
2008-03,Azerbaijan,0.0
2008-03,Belarus,18.15
2008-03,Guatemala,6.87
2008-03,Estonia,0.25
2008-03,Sri Lanka,5.18
2008-03,Kenya,0.02
2008-03,Ecuador,26.27
2008-03,Cameroon,0.93
2008-03,Dominican Republic,0.57
2008-03,Iceland,1.99
2008-03,Paraguay,0.66
2008-03,Honduras,0.67
2008-03,Congo,0.35
2008-03,Nepal,0.0
2008-03,Ghana,8.74
2008-03,North Macedonia,6.79
2008-03,El Salvador,7.25
2008-03,Albania,2.15
2008-03,Cambodia,12.44
2008-03,Mauritius,1.92
2008-03,Papua New Guinea,1.96
2008-03,Mozambique,2.96
2008-03,Armenia,0.0
2008-03,Portugal,382.54
2008-03,Chad,0.35
2008-03,Slovenia,3.2
2008-03,Gabon,0.4
2008-03,Nicaragua,0.0
2008-03,Kyrgyzstan,2.58
2008-03,Cyprus,13.87
2008-03,Mongolia,5.2
2008-03,Ireland,6.0
2008-03,Lao PDR,8.07
2008-03,Malta,0.19
2008-03,Luxembourg,2.3
2008-03,Haiti,0.04
2008-03,Fiji,0.02
2008-03,Aruba,3.11
2008-03,Suriname,1.29
2008-03,Greece,112.78
2008-03,Mauritania,0.36
2008-03,Burundi,0.03
2008-03,Malawi,0.4
2008-03,Comoros,0.02
2008-03,Tajikistan,1.75
2008-03,Eritrea,0.0
2008-06,China,599.98
2008-06,Japan,765.22
2008-06,Russian Federation,462.97
2008-06,Saudi Arabia,322.9
2008-06,India,357.75
2008-06,"Taiwan, China",422.38
2008-06,South Korea,14.29
2008-06,Brazil,33.62
2008-06,Singapore,127.4
2008-06,Hong Kong SAR,2.08
2008-06,Algeria,173.64
2008-06,Malaysia,36.39
2008-06,Thailand,83.98
2008-06,Mexico,2.54
2008-06,Libya,143.82
2008-06,Poland,102.92
2008-06,Turkey,116.1
2008-06,United Kingdom,310.26
2008-06,United States of America,8133.46
2008-06,United Arab Emirates,0.0
2008-06,Nigeria,21.37
2008-06,Indonesia,73.09
2008-06,Norway,0.0
2008-06,Germany,3413.11
2008-06,Switzerland,1077.23
2008-06,France,2549.35
2008-06,Argentina,54.74
2008-06,Canada,3.39
2008-06,Iraq,5.87
2008-06,Romania,103.71
2008-06,Czech Republic,13.23
2008-06,Ukraine,26.22
2008-06,Peru,34.68
2008-06,Denmark,66.55
2008-06,Philippines,133.1
2008-06,Egypt,75.61
2008-06,Italy,2451.84
2008-06,Australia,79.84
2008-06,South Africa,124.32
2008-06,Hungary,3.08
2008-06,Sweden,144.0
2008-06,Morocco,22.02
2008-06,Venezuela,356.75
2008-06,Colombia,6.86
2008-06,Chile,0.25
2008-06,Bulgaria,39.56
2008-06,Kazakhstan,68.65
2008-06,Slovakia,35.12
2008-06,Syrian Arab Republic,25.82
2008-06,Croatia,0.0
2008-06,Lebanon,286.83
2008-06,Kuwait,78.96
2008-06,Serbia,12.2
2008-06,Qatar,12.41
2008-06,Spain,281.61
2008-06,Austria,279.99
2008-06,Netherlands,621.44
2008-06,Oman,0.02
2008-06,Belgium,227.55
2008-06,Pakistan,65.43
2008-06,Trinidad and Tobago,1.91
2008-06,Tunisia,6.78
2008-06,Yemen,1.56
2008-06,Jordan,14.75
2008-06,Lithuania,5.8
2008-06,Finland,49.14
2008-06,Latvia,7.74
2008-06,Bolivia,28.34
2008-06,Uruguay,0.26
2008-06,Bangladesh,3.51
2008-06,Azerbaijan,0.0
2008-06,Ecuador,26.27
2008-06,Bosnia and Herzegovina,0.0
2008-06,Guatemala,6.87
2008-06,Bahrain,4.67
2008-06,Costa Rica,0.06
2008-06,Belarus,14.87
2008-06,Estonia,0.25
2008-06,Sri Lanka,5.29
2008-06,Congo,0.35
2008-06,Kenya,0.02
2008-06,Cameroon,0.93
2008-06,Paraguay,0.66
2008-06,Dominican Republic,0.57
2008-06,Honduras,0.67
2008-06,Iceland,1.99
2008-06,Papua New Guinea,1.96
2008-06,Nepal,0.0
2008-06,Cambodia,12.44
2008-06,North Macedonia,6.79
2008-06,El Salvador,7.25
2008-06,Albania,2.15
2008-06,Ghana,8.74
2008-06,Mauritius,1.92
2008-06,Mozambique,2.96
2008-06,Portugal,382.54
2008-06,Armenia,0.0
2008-06,Gabon,0.4
2008-06,Kyrgyzstan,2.58
2008-06,Nicaragua,0.0
2008-06,Chad,0.35
2008-06,Slovenia,3.2
2008-06,Mongolia,3.98
2008-06,Cyprus,13.87
2008-06,Ireland,6.0
2008-06,Lao PDR,8.07
2008-06,Haiti,0.04
2008-06,Malta,0.19
2008-06,Luxembourg,2.27
2008-06,Fiji,0.02
2008-06,Aruba,3.11
2008-06,Suriname,1.32
2008-06,Greece,112.9
2008-06,Mauritania,0.36
2008-06,Malawi,0.4
2008-06,Burundi,0.03
2008-06,Comoros,0.02
2008-06,Tajikistan,1.85
2008-06,Eritrea,0.0
2008-09,China,599.98
2008-09,Japan,765.22
2008-09,Russian Federation,495.88
2008-09,Saudi Arabia,322.9
2008-09,"Taiwan, China",422.38
2008-09,India,357.75
2008-09,South Korea,14.29
2008-09,Brazil,33.6
2008-09,Singapore,127.4
2008-09,Hong Kong SAR,2.08
2008-09,Algeria,173.64
2008-09,Malaysia,36.39
2008-09,Thailand,83.98
2008-09,Mexico,4.2
2008-09,Libya,143.82
2008-09,Turkey,116.1
2008-09,Afghanistan,21.87
2008-09,Poland,102.92
2008-09,Nigeria,21.37
2008-09,United States of America,8133.46
2008-09,Indonesia,73.09
2008-09,United Kingdom,310.26
2008-09,Argentina,54.74
2008-09,Switzerland,1040.08
2008-09,United Arab Emirates,0.0
2008-09,Germany,3412.58
2008-09,Norway,0.0
2008-09,Iraq,5.87
2008-09,Canada,3.39
2008-09,France,2527.54
2008-09,Romania,103.71
2008-09,Ukraine,26.38
2008-09,Czech Republic,13.13
2008-09,Italy,2451.84
2008-09,Sweden,140.7
2008-09,Peru,34.68
2008-09,Philippines,133.14
2008-09,Egypt,75.61
2008-09,South Africa,124.35
2008-09,Denmark,66.55
2008-09,Venezuela,356.44
2008-09,Australia,79.84
2008-09,Hungary,3.08
2008-09,Chile,0.25
2008-09,Morocco,22.02
2008-09,Colombia,6.86
2008-09,Bulgaria,39.83
2008-09,Kazakhstan,71.9
2008-09,Lebanon,286.83
2008-09,Syrian Arab Republic,25.82
2008-09,Slovakia,35.12
2008-09,Croatia,0.0
2008-09,Serbia,12.5
2008-09,Kuwait,78.96
2008-09,Netherlands,621.44
2008-09,Spain,281.61
2008-09,Qatar,12.41
2008-09,Oman,0.02
2008-09,Austria,279.99
2008-09,Trinidad and Tobago,1.91
2008-09,Belgium,227.52
2008-09,Tunisia,6.78
2008-09,Jordan,12.73
2008-09,Yemen,1.56
2008-09,Bolivia,28.34
2008-09,Finland,49.14
2008-09,Uruguay,0.26
2008-09,Lithuania,5.8
2008-09,Latvia,7.74
2008-09,Azerbaijan,0.0
2008-09,Bangladesh,3.51
2008-09,Ecuador,26.27
2008-09,Pakistan,65.43
2008-09,Bosnia and Herzegovina,0.0
2008-09,Guatemala,6.87
2008-09,Costa Rica,0.07
2008-09,Bahrain,4.67
2008-09,Belarus,13.47
2008-09,Estonia,0.25
2008-09,Iceland,1.98
2008-09,Congo,0.35
2008-09,Sri Lanka,5.29
2008-09,Kenya,0.02
2008-09,Cameroon,0.93
2008-09,Paraguay,0.66
2008-09,Dominican Republic,0.57
2008-09,Papua New Guinea,1.96
2008-09,Honduras,0.67
2008-09,Cambodia,12.44
2008-09,Nepal,0.0
2008-09,North Macedonia,6.79
2008-09,Albania,2.15
2008-09,El Salvador,7.25
2008-09,Ghana,8.74
2008-09,Mauritius,1.92
2008-09,Gabon,0.4
2008-09,Armenia,0.0
2008-09,Mozambique,2.96
2008-09,Portugal,382.54
2008-09,Chad,0.35
2008-09,Kyrgyzstan,2.58
2008-09,Nicaragua,0.0
2008-09,Cyprus,13.87
2008-09,Slovenia,3.2
2008-09,Ireland,6.0
2008-09,Mongolia,4.48
2008-09,Lao PDR,8.8
2008-09,Haiti,0.04
2008-09,Luxembourg,2.27
2008-09,Malta,0.19
2008-09,Aruba,3.11
2008-09,Suriname,1.35
2008-09,Fiji,0.02
2008-09,Greece,113.0
2008-09,Burundi,0.03
2008-09,Malawi,0.4
2008-09,Tajikistan,2.03
2008-09,Mauritania,0.36
2008-09,Comoros,0.02
2008-09,Eritrea,0.0
2008-12,China,599.98
2008-12,Japan,765.22
2008-12,Saudi Arabia,322.9
2008-12,Russian Federation,519.58
2008-12,"Taiwan, China",423.63
2008-12,India,357.75
2008-12,South Korea,14.32
2008-12,Brazil,33.61
2008-12,Hong Kong SAR,2.08
2008-12,Singapore,127.4
2008-12,Algeria,173.64
2008-12,Thailand,83.98
2008-12,Mexico,6.21
2008-12,Libya,143.82
2008-12,Malaysia,36.39
2008-12,Afghanistan,21.87
2008-12,Turkey,116.1
2008-12,United States of America,8133.46
2008-12,Poland,102.92
2008-12,United Kingdom,310.26
2008-12,Nigeria,21.37
2008-12,Norway,0.0
2008-12,Iraq,5.87
2008-12,Indonesia,73.09
2008-12,Switzerland,1040.1
2008-12,Argentina,54.74
2008-12,Canada,3.39
2008-12,Germany,3412.58
2008-12,Denmark,66.55
2008-12,Italy,2451.84
2008-12,Romania,103.71
2008-12,Czech Republic,13.13
2008-12,Hungary,3.08
2008-12,France,2492.15
2008-12,Philippines,153.94
2008-12,Venezuela,356.44
2008-12,Egypt,75.61
2008-12,United Arab Emirates,0.0
2008-12,Ukraine,26.56
2008-12,Australia,79.84
2008-12,South Africa,124.69
2008-12,Peru,34.68
2008-12,Sweden,137.0
2008-12,Colombia,6.86
2008-12,Chile,0.25
2008-12,Morocco,22.02
2008-12,Lebanon,286.83
2008-12,Kazakhstan,71.94
2008-12,Slovakia,35.12
2008-12,Kuwait,78.96
2008-12,Syrian Arab Republic,25.82
2008-12,Bulgaria,39.87
2008-12,Croatia,0.0
2008-12,Spain,281.61
2008-12,Oman,0.02
2008-12,Netherlands,612.45
2008-12,Serbia,12.7
2008-12,Qatar,12.41
2008-12,Trinidad and Tobago,1.91
2008-12,Belgium,227.52
2008-12,Austria,279.99
2008-12,Tunisia,6.78
2008-12,Jordan,12.76
2008-12,Yemen,1.56
2008-12,Pakistan,65.43
2008-12,Finland,49.14
2008-12,Bolivia,28.34
2008-12,Azerbaijan,0.0
2008-12,Uruguay,0.26
2008-12,Lithuania,5.81
2008-12,Bangladesh,3.51
2008-12,Latvia,7.74
2008-12,Bosnia and Herzegovina,0.0
2008-12,Guatemala,6.87
2008-12,Estonia,0.25
2008-12,Bahrain,4.67
2008-12,Congo,0.35
2008-12,Costa Rica,0.07
2008-12,Ecuador,26.27
2008-12,Iceland,1.98
2008-12,Cameroon,0.93
2008-12,Kenya,0.02
2008-12,Paraguay,0.66
2008-12,Belarus,13.45
2008-12,Dominican Republic,0.57
2008-12,Honduras,0.67
2008-12,Sri Lanka,5.29
2008-12,Nepal,0.0
2008-12,El Salvador,7.25
2008-12,Albania,1.57
2008-12,Cambodia,12.44
2008-12,Papua New Guinea,1.96
2008-12,Gabon,0.4
2008-12,North Macedonia,6.79
2008-12,Ghana,8.74
2008-12,Mauritius,1.91
2008-12,Mozambique,2.96
2008-12,Armenia,0.0
2008-12,Chad,0.35
2008-12,Portugal,382.54
2008-12,Kyrgyzstan,2.58
2008-12,Nicaragua,0.0
2008-12,Ireland,6.0
2008-12,Slovenia,3.2
2008-12,Haiti,0.04
2008-12,Lao PDR,8.88
2008-12,Cyprus,13.87
2008-12,Aruba,3.11
2008-12,Suriname,1.45
2008-12,Mongolia,3.4
2008-12,Malta,0.18
2008-12,Greece,112.5
2008-12,Luxembourg,2.27
2008-12,Fiji,0.02
2008-12,Burundi,0.03
2008-12,Malawi,0.4
2008-12,Mauritania,0.36
2008-12,Comoros,0.02
2008-12,Tajikistan,2.13
2008-12,Eritrea,0.0
2009-03,China,599.98
2009-03,Japan,765.22
2009-03,Saudi Arabia,322.9
2009-03,Russian Federation,531.87
2009-03,"Taiwan, China",423.63
2009-03,India,357.75
2009-03,South Korea,14.32
2009-03,Brazil,33.61
2009-03,Hong Kong SAR,2.08
2009-03,Singapore,127.4
2009-03,Algeria,173.64
2009-03,Thailand,83.98
2009-03,Afghanistan,21.87
2009-03,Libya,143.82
2009-03,Malaysia,36.39
2009-03,Mexico,5.51
2009-03,Turkey,116.1
2009-03,United States of America,8133.46
2009-03,Poland,102.92
2009-03,United Kingdom,310.25
2009-03,Indonesia,73.09
2009-03,Switzerland,1040.1
2009-03,Nigeria,21.37
2009-03,Norway,0.0
2009-03,Denmark,66.55
2009-03,Argentina,54.74
2009-03,Canada,3.39
2009-03,Germany,3412.58
2009-03,Iraq,5.87
2009-03,Hungary,3.08
2009-03,Czech Republic,13.13
2009-03,Italy,2451.84
2009-03,Philippines,154.04
2009-03,Romania,103.71
2009-03,South Africa,124.79
2009-03,Egypt,75.61
2009-03,Australia,79.85
2009-03,Peru,34.68
2009-03,France,2452.77
2009-03,Ukraine,26.69
2009-03,United Arab Emirates,0.0
2009-03,Sweden,133.6
2009-03,Colombia,6.86
2009-03,Chile,0.25
2009-03,Lebanon,286.83
2009-03,Morocco,22.02
2009-03,Venezuela,356.44
2009-03,Kuwait,78.96
2009-03,Kazakhstan,71.97
2009-03,Syrian Arab Republic,25.82
2009-03,Bulgaria,39.88
2009-03,Spain,281.61
2009-03,Oman,0.02
2009-03,Croatia,0.0
2009-03,Netherlands,612.45
2009-03,Qatar,12.41
2009-03,Serbia,12.86
2009-03,Belgium,227.52
2009-03,Jordan,12.76
2009-03,Trinidad and Tobago,1.91
2009-03,Tunisia,6.78
2009-03,Pakistan,65.43
2009-03,Yemen,1.56
2009-03,Uruguay,0.26
2009-03,Bolivia,28.34
2009-03,Finland,49.14
2009-03,Austria,279.99
2009-03,Bangladesh,3.51
2009-03,Lithuania,5.82
2009-03,Azerbaijan,0.0
2009-03,Guatemala,6.87
2009-03,Latvia,7.74
2009-03,Costa Rica,0.06
2009-03,Bosnia and Herzegovina,1.32
2009-03,Bahrain,4.67
2009-03,Congo,0.0
2009-03,Estonia,0.25
2009-03,Belarus,14.99
2009-03,Cameroon,0.0
2009-03,Iceland,1.98
2009-03,Paraguay,0.66
2009-03,Kenya,0.02
2009-03,Nepal,0.0
2009-03,Honduras,0.67
2009-03,Dominican Republic,0.57
2009-03,Ecuador,26.27
2009-03,El Salvador,7.25
2009-03,Cambodia,12.44
2009-03,Albania,1.57
2009-03,Papua New Guinea,1.96
2009-03,Mauritius,1.91
2009-03,Gabon,0.0
2009-03,Ghana,8.74
2009-03,North Macedonia,6.79
2009-03,Mozambique,2.96
2009-03,Armenia,0.0
2009-03,Sri Lanka,5.29
2009-03,Portugal,382.54
2009-03,Nicaragua,0.0
2009-03,Kyrgyzstan,2.58
2009-03,Ireland,5.47
2009-03,Haiti,0.04
2009-03,Slovenia,3.19
2009-03,Aruba,3.11
2009-03,Lao PDR,8.88
2009-03,Suriname,1.48
2009-03,Cyprus,13.87
2009-03,Mongolia,0.0
2009-03,Malta,0.48
2009-03,Luxembourg,2.27
2009-03,Greece,112.38
2009-03,Slovakia,31.79
2009-03,Fiji,0.02
2009-03,Burundi,0.03
2009-03,Mauritania,0.36
2009-03,Comoros,0.02
2009-03,Eritrea,0.0
2009-03,Malawi,0.4
2009-03,Tajikistan,2.21
2009-06,China,1054.09
2009-06,Japan,765.22
2009-06,Russian Federation,550.12
2009-06,Saudi Arabia,322.9
2009-06,"Taiwan, China",423.63
2009-06,India,357.75
2009-06,South Korea,14.39
2009-06,Hong Kong SAR,2.08
2009-06,Brazil,33.61
2009-06,Singapore,127.4
2009-06,Algeria,173.64
2009-06,Thailand,83.98
2009-06,Libya,143.82
2009-06,Malaysia,36.39
2009-06,Afghanistan,21.87
2009-06,Mexico,8.23
2009-06,Switzerland,1040.1
2009-06,United States of America,8133.46
2009-06,Turkey,116.1
2009-06,Poland,102.92
2009-06,United Kingdom,310.25
2009-06,Denmark,66.55
2009-06,Indonesia,73.09
2009-06,Norway,0.0
2009-06,Germany,3408.29
2009-06,Canada,3.39
2009-06,Argentina,54.74
2009-06,Nigeria,21.37
2009-06,Iraq,5.87
2009-06,Australia,79.85
2009-06,Czech Republic,13.02
2009-06,Hungary,3.08
2009-06,Italy,2451.84
2009-06,Romania,103.72
2009-06,Sweden,131.0
2009-06,Philippines,157.73
2009-06,South Africa,124.82
2009-06,Peru,34.68
2009-06,Egypt,75.61
2009-06,France,2445.55
2009-06,Ukraine,26.78
2009-06,United Arab Emirates,0.0
2009-06,Lebanon,286.83
2009-06,Chile,0.25
2009-06,Colombia,6.86
2009-06,Morocco,22.02
2009-06,Venezuela,356.44
2009-06,Syrian Arab Republic,25.82
2009-06,Kuwait,78.96
2009-06,Kazakhstan,72.92
2009-06,Bulgaria,39.88
2009-06,Qatar,12.41
2009-06,Spain,281.61
2009-06,Croatia,0.0
2009-06,Serbia,12.92
2009-06,Netherlands,612.45
2009-06,Oman,0.02
2009-06,Belgium,227.52
2009-06,Jordan,12.76
2009-06,Pakistan,65.43
2009-06,Tunisia,6.78
2009-06,Trinidad and Tobago,1.91
2009-06,Finland,49.14
2009-06,Uruguay,0.26
2009-06,Bangladesh,3.51
2009-06,Bolivia,28.34
2009-06,Yemen,1.56
2009-06,Austria,279.99
2009-06,Lithuania,5.82
2009-06,Azerbaijan,0.0
2009-06,Guatemala,6.89
2009-06,Bosnia and Herzegovina,1.32
2009-06,Costa Rica,0.06
2009-06,Estonia,0.25
2009-06,Bahrain,4.67
2009-06,Congo,0.0
2009-06,Latvia,7.74
2009-06,Cameroon,0.0
2009-06,Kenya,0.02
2009-06,Paraguay,0.66
2009-06,Iceland,1.98
2009-06,Nepal,0.0
2009-06,El Salvador,7.25
2009-06,Cambodia,12.44
2009-06,Honduras,0.67
2009-06,Dominican Republic,0.57
2009-06,Albania,1.57
2009-06,Papua New Guinea,1.96
2009-06,Belarus,15.41
2009-06,Armenia,0.0
2009-06,Mauritius,1.91
2009-06,Ecuador,26.27
2009-06,Gabon,0.0
2009-06,Sri Lanka,5.29
2009-06,Mozambique,2.65
2009-06,Ghana,8.74
2009-06,Kyrgyzstan,2.58
2009-06,North Macedonia,6.79
2009-06,Nicaragua,0.0
2009-06,Portugal,382.51
2009-06,Ireland,6.0
2009-06,Mongolia,0.48
2009-06,Haiti,0.04
2009-06,Slovenia,3.2
2009-06,Lao PDR,8.88
2009-06,Cyprus,13.87
2009-06,Aruba,3.11
2009-06,Suriname,1.55
2009-06,Malta,0.48
2009-06,Greece,112.38
2009-06,Luxembourg,2.27
2009-06,Fiji,0.02
2009-06,Burundi,0.03
2009-06,Mauritania,0.36
2009-06,Malawi,0.4
2009-06,Slovakia,31.79
2009-06,Comoros,0.02
2009-06,Eritrea,0.0
2009-06,Tajikistan,2.23
2009-09,China,1054.09
2009-09,Japan,765.22
2009-09,Russian Federation,591.05
2009-09,Saudi Arabia,322.9
2009-09,"Taiwan, China",423.63
2009-09,India,357.75
2009-09,South Korea,14.39
2009-09,Hong Kong SAR,2.08
2009-09,Brazil,33.61
2009-09,Singapore,127.4
2009-09,Algeria,173.64
2009-09,Thailand,83.98
2009-09,United States of America,8133.46
2009-09,Afghanistan,21.87
2009-09,Libya,143.82
2009-09,Malaysia,36.39
2009-09,Mexico,8.97
2009-09,Switzerland,1040.1
2009-09,Denmark,66.55
2009-09,Poland,102.91
2009-09,United Kingdom,310.25
2009-09,Turkey,116.1
2009-09,Germany,3407.64
2009-09,Indonesia,73.09
2009-09,Canada,3.39
2009-09,Norway,0.0
2009-09,Italy,2451.84
2009-09,Argentina,54.74
2009-09,France,2435.41
2009-09,Hungary,3.08
2009-09,Iraq,5.87
2009-09,Nigeria,21.37
2009-09,Sweden,125.72
2009-09,Romania,103.72
2009-09,Czech Republic,12.91
2009-09,Australia,79.85
2009-09,Philippines,154.67
2009-09,South Africa,124.82
2009-09,Egypt,75.61
2009-09,Peru,34.68
2009-09,United Arab Emirates,0.0
2009-09,Ukraine,26.87
2009-09,Lebanon,286.83
2009-09,Chile,0.25
2009-09,Colombia,6.86
2009-09,Morocco,22.02
2009-09,Venezuela,356.44
2009-09,Kuwait,78.96
2009-09,Netherlands,612.45
2009-09,Kazakhstan,71.38
2009-09,Spain,281.61
2009-09,Syrian Arab Republic,25.82
2009-09,Bulgaria,39.89
2009-09,Qatar,12.41
2009-09,Belgium,227.52
2009-09,Croatia,0.0
2009-09,Serbia,13.0
2009-09,Pakistan,65.43
2009-09,Oman,0.02
2009-09,Jordan,12.76
2009-09,Tunisia,6.78
2009-09,Finland,49.14
2009-09,Bangladesh,3.51
2009-09,Trinidad and Tobago,1.91
2009-09,Austria,279.99
2009-09,Uruguay,0.26
2009-09,Bolivia,28.34
2009-09,Yemen,1.56
2009-09,Latvia,7.74
2009-09,Lithuania,5.82
2009-09,Azerbaijan,0.0
2009-09,Guatemala,6.89
2009-09,Bosnia and Herzegovina,1.32
2009-09,Bahrain,4.67
2009-09,Sri Lanka,5.29
2009-09,Costa Rica,0.06
2009-09,Ecuador,26.28
2009-09,Congo,0.0
2009-09,Kenya,0.02
2009-09,Cameroon,0.0
2009-09,Estonia,0.25
2009-09,Paraguay,0.66
2009-09,Iceland,1.98
2009-09,Belarus,23.02
2009-09,Dominican Republic,0.57
2009-09,Nepal,1.46
2009-09,Cambodia,12.44
2009-09,El Salvador,7.25
2009-09,Ghana,8.74
2009-09,Albania,1.57
2009-09,Portugal,382.51
2009-09,Papua New Guinea,1.96
2009-09,Honduras,0.67
2009-09,Mauritius,1.91
2009-09,Mozambique,2.65
2009-09,Ireland,6.0
2009-09,Gabon,0.0
2009-09,Armenia,0.0
2009-09,North Macedonia,6.79
2009-09,Greece,112.41
2009-09,Kyrgyzstan,2.58
2009-09,Nicaragua,0.0
2009-09,Mongolia,0.53
2009-09,Haiti,0.04
2009-09,Slovenia,3.2
2009-09,Cyprus,13.87
2009-09,Luxembourg,2.27
2009-09,Lao PDR,8.88
2009-09,Slovakia,31.79
2009-09,Suriname,1.67
2009-09,Aruba,3.11
2009-09,Fiji,0.02
2009-09,Malta,0.48
2009-09,Mauritania,0.36
2009-09,Burundi,0.03
2009-09,Malawi,0.4
2009-09,Tajikistan,2.23
2009-09,Comoros,0.02
2009-09,Eritrea,0.0
2009-12,China,1054.09
2009-12,Japan,765.22
2009-12,Russian Federation,649.03
2009-12,Saudi Arabia,322.9
2009-12,"Taiwan, China",423.63
2009-12,South Korea,14.42
2009-12,India,557.75
2009-12,Hong Kong SAR,2.08
2009-12,Brazil,33.61
2009-12,Singapore,127.4
2009-12,Algeria,173.64
2009-12,Thailand,83.98
2009-12,United States of America,8133.46
2009-12,Afghanistan,21.87
2009-12,Mexico,8.57
2009-12,Libya,143.82
2009-12,Switzerland,1040.1
2009-12,Malaysia,36.39
2009-12,Poland,102.91
2009-12,Denmark,66.55
2009-12,Turkey,116.1
2009-12,United Kingdom,310.25
2009-12,Indonesia,73.09
2009-12,Germany,3406.77
2009-12,Canada,3.39
2009-12,Norway,0.0
2009-12,France,2435.41
2009-12,Argentina,54.74
2009-12,Italy,2451.84
2009-12,Iraq,5.87
2009-12,Hungary,3.08
2009-12,Sweden,125.72
2009-12,Nigeria,21.37
2009-12,Czech Republic,12.91
2009-12,Romania,103.72
2009-12,Australia,79.85
2009-12,Philippines,155.1
2009-12,South Africa,124.85
2009-12,Egypt,75.61
2009-12,Peru,34.68
2009-12,Lebanon,286.83
2009-12,United Arab Emirates,0.0
2009-12,Ukraine,27.0
2009-12,Chile,0.25
2009-12,Colombia,6.86
2009-12,Morocco,22.05
2009-12,Venezuela,360.8
2009-12,Kazakhstan,70.45
2009-12,Kuwait,78.96
2009-12,Qatar,12.41
2009-12,Spain,281.61
2009-12,Netherlands,612.45
2009-12,Syrian Arab Republic,25.82
2009-12,Bulgaria,39.89
2009-12,Belgium,227.52
2009-12,Croatia,0.0
2009-12,Serbia,13.12
2009-12,Oman,0.02
2009-12,Jordan,12.75
2009-12,Pakistan,65.43
2009-12,Tunisia,6.78
2009-12,Bangladesh,3.51
2009-12,Finland,49.14
2009-12,Trinidad and Tobago,1.91
2009-12,Austria,279.99
2009-12,Uruguay,0.26
2009-12,Bolivia,28.34
2009-12,Yemen,1.56
2009-12,Latvia,7.74
2009-12,Lithuania,5.82
2009-12,Azerbaijan,0.0
2009-12,Guatemala,6.9
2009-12,Belarus,23.13
2009-12,Sri Lanka,21.09
2009-12,Bosnia and Herzegovina,1.32
2009-12,Costa Rica,0.0
2009-12,Estonia,0.25
2009-12,Kenya,0.02
2009-12,Bahrain,4.67
2009-12,Paraguay,0.66
2009-12,Iceland,1.98
2009-12,Congo,0.0
2009-12,Cameroon,0.0
2009-12,Dominican Republic,0.57
2009-12,Ghana,8.74
2009-12,Ecuador,26.28
2009-12,El Salvador,7.25
2009-12,Cambodia,12.44
2009-12,Nepal,1.46
2009-12,Papua New Guinea,1.96
2009-12,Portugal,382.51
2009-12,Albania,1.57
2009-12,Mauritius,3.91
2009-12,Mozambique,2.34
2009-12,Honduras,0.67
2009-12,North Macedonia,6.79
2009-12,Armenia,0.0
2009-12,Gabon,0.0
2009-12,Ireland,6.0
2009-12,Nicaragua,0.0
2009-12,Greece,112.44
2009-12,Kyrgyzstan,2.58
2009-12,Mongolia,0.93
2009-12,Haiti,0.04
